"plid","nadults","stablelink","datetime","moon","tempf"
"LOCKb2013b_001628",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f30201fb.JPG",2013-04-18 19:00:00,"firstq",35
"LOCKb2013b_001630",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f30201ff.JPG",2013-04-19 07:00:00,"firstq",34
"LOCKb2013b_001632",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020203.JPG",2013-04-19 09:00:00,"firstq",34
"LOCKb2013b_001633",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020205.JPG",2013-04-19 10:00:00,"firstq",33
"LOCKb2013b_001634",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020207.JPG",2013-04-19 11:00:00,"firstq",32
"LOCKb2013b_001636",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f302020b.JPG",2013-04-19 13:00:00,"firstq",33
"LOCKb2013b_001637",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f302020d.JPG",2013-04-19 14:00:00,"firstq",33
"LOCKb2013b_001639",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020211.JPG",2013-04-19 16:00:00,"firstq",35
"LOCKb2013b_001641",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020215.JPG",2013-04-19 18:00:00,"firstq",35
"LOCKb2013b_001642",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020217.JPG",2013-04-19 19:00:00,"firstq",33
"LOCKb2013b_001643",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbc12fc4d79f3020219.JPG",2013-04-19 20:00:00,"firstq",34
"LOCKb2013b_001659",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f3020239.JPG",2013-04-21 08:00:00,"waxinggib",31
"LOCKb2013b_001683",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f3020269.JPG",2013-04-22 18:00:00,"waxinggib",24
"LOCKb2013b_001697",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f3020285.JPG",2013-04-23 18:00:00,"waxinggib",28
"LOCKb2013b_001698",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f3020287.JPG",2013-04-23 19:00:00,"waxinggib",28
"LOCKb2013b_001699",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f3020289.JPG",2013-04-23 20:00:00,"waxinggib",28
"LOCKb2013b_001739",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f30202d9.JPG",2013-04-26 18:00:00,"full",29
"LOCKb2013b_001742",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f30202df.JPG",2013-04-27 07:00:00,"waninggib",28
"LOCKb2013b_001769",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f3020315.JPG",2013-04-28 20:00:00,"waninggib",34
"LOCKb2013b_001780",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbd12fc4d79f302032b.JPG",2013-04-29 17:00:00,"waninggib",32
"LOCKb2013b_001793",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bbe12fc4d79f3020345.JPG",2013-04-30 16:00:00,"waninggib",31
"LOCKb2013b_002690",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc512fc4d79f3020a47.JPG",2013-07-03 17:00:00,"oldcres",30
"LOCKb2013b_003236",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020e8b.JPG",2013-08-11 17:00:00,"newcres",26
"LOCKb2013b_003237",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020e8d.JPG",2013-08-11 18:00:00,"newcres",26
"LOCKb2013b_003238",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020e8f.JPG",2013-08-11 19:00:00,"newcres",23
"LOCKb2013b_003239",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020e91.JPG",2013-08-11 20:00:00,"newcres",22
"LOCKb2013b_003247",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020ea1.JPG",2013-08-12 14:00:00,"firstq",20
"LOCKb2013b_003292",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020efb.JPG",2013-08-15 17:00:00,"firstq",23
"LOCKb2013b_003293",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020efd.JPG",2013-08-15 18:00:00,"firstq",23
"LOCKb2013b_003304",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020f13.JPG",2013-08-16 15:00:00,"waxinggib",24
"LOCKb2013b_003305",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020f15.JPG",2013-08-16 16:00:00,"waxinggib",24
"LOCKb2013b_003306",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bc912fc4d79f3020f17.JPG",2013-08-16 17:00:00,"waxinggib",23
"LOCKb2013b_003307",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bca12fc4d79f3020f19.JPG",2013-08-16 18:00:00,"waxinggib",23
"LOCKb2013b_003308",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bca12fc4d79f3020f1b.JPG",2013-08-16 19:00:00,"waxinggib",22
"LOCKb2013b_003309",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bca12fc4d79f3020f1d.JPG",2013-08-16 20:00:00,"waxinggib",22
"LOCKb2013b_003320",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bca12fc4d79f3020f33.JPG",2013-08-17 17:00:00,"waxinggib",20
"LOCKb2013b_003474",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcb12fc4d79f3021067.JPG",2013-08-28 17:00:00,"lastq",28
"LOCKb2013b_003475",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcb12fc4d79f3021069.JPG",2013-08-28 18:00:00,"lastq",16
"LOCKb2013b_003476",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcb12fc4d79f302106b.JPG",2013-08-28 19:00:00,"lastq",12
"LOCKb2013b_003935",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021401.JPG",2013-09-30 16:00:00,"oldcres",56
"LOCKb2013b_003936",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021403.JPG",2013-09-30 17:00:00,"oldcres",45
"LOCKb2013b_003937",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021405.JPG",2013-09-30 18:00:00,"oldcres",36
"LOCKb2013b_003938",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021407.JPG",2013-09-30 19:00:00,"oldcres",31
"LOCKb2013b_003939",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021409.JPG",2013-09-30 20:00:00,"oldcres",26
"LOCKb2013b_003962",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021437.JPG",2013-10-02 15:00:00,"oldcres",70
"LOCKb2013b_003963",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021439.JPG",2013-10-02 16:00:00,"oldcres",55
"LOCKb2013b_003964",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f302143b.JPG",2013-10-02 17:00:00,"oldcres",46
"LOCKb2013b_003965",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f302143d.JPG",2013-10-02 18:00:00,"oldcres",43
"LOCKb2013b_003966",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f302143f.JPG",2013-10-02 19:00:00,"oldcres",28
"LOCKb2013b_003967",5,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021441.JPG",2013-10-02 20:00:00,"oldcres",20
"LOCKb2013b_003975",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021451.JPG",2013-10-03 14:00:00,"new",59
"LOCKb2013b_003976",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021453.JPG",2013-10-03 15:00:00,"new",58
"LOCKb2013b_003977",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021455.JPG",2013-10-03 16:00:00,"new",49
"LOCKb2013b_003978",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021457.JPG",2013-10-03 17:00:00,"new",42
"LOCKb2013b_003979",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021459.JPG",2013-10-03 18:00:00,"new",35
"LOCKb2013b_003980",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f302145b.JPG",2013-10-03 19:00:00,"new",32
"LOCKb2013b_003981",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f302145d.JPG",2013-10-03 20:00:00,"new",28
"LOCKb2013b_003992",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021473.JPG",2013-10-04 17:00:00,"new",38
"LOCKb2013b_003993",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021475.JPG",2013-10-04 18:00:00,"new",32
"LOCKb2013b_003994",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bcf12fc4d79f3021477.JPG",2013-10-04 19:00:00,"new",31
"LOCKb2013b_004006",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd012fc4d79f302148f.JPG",2013-10-05 17:00:00,"new",34
"LOCKb2013b_004148",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215ab.JPG",2013-10-15 19:00:00,"waxinggib",26
"LOCKb2013b_004185",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215f5.JPG",2013-10-18 14:00:00,"full",27
"LOCKb2013b_004186",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215f7.JPG",2013-10-18 15:00:00,"full",31
"LOCKb2013b_004187",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215f9.JPG",2013-10-18 16:00:00,"full",30
"LOCKb2013b_004188",6,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215fb.JPG",2013-10-18 17:00:00,"full",29
"LOCKb2013b_004189",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215fd.JPG",2013-10-18 18:00:00,"full",29
"LOCKb2013b_004190",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f30215ff.JPG",2013-10-18 19:00:00,"full",27
"LOCKb2013b_004191",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021601.JPG",2013-10-18 20:00:00,"full",24
"LOCKb2013b_004192",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021603.JPG",2013-10-19 07:00:00,"full",23
"LOCKb2013b_004193",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021605.JPG",2013-10-19 08:00:00,"full",25
"LOCKb2013b_004194",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021607.JPG",2013-10-19 09:00:00,"full",25
"LOCKb2013b_004195",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021609.JPG",2013-10-19 10:00:00,"full",26
"LOCKb2013b_004196",15,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302160b.JPG",2013-10-19 11:00:00,"full",27
"LOCKb2013b_004197",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302160d.JPG",2013-10-19 12:00:00,"full",30
"LOCKb2013b_004198",14,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302160f.JPG",2013-10-19 13:00:00,"full",32
"LOCKb2013b_004199",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021611.JPG",2013-10-19 14:00:00,"full",33
"LOCKb2013b_004201",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021615.JPG",2013-10-19 16:00:00,"full",35
"LOCKb2013b_004202",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021617.JPG",2013-10-19 17:00:00,"full",36
"LOCKb2013b_004203",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021619.JPG",2013-10-19 18:00:00,"full",42
"LOCKb2013b_004204",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302161b.JPG",2013-10-19 19:00:00,"full",41
"LOCKb2013b_004205",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302161d.JPG",2013-10-19 20:00:00,"full",25
"LOCKb2013b_004206",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302161f.JPG",2013-10-20 07:00:00,"full",23
"LOCKb2013b_004207",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021621.JPG",2013-10-20 08:00:00,"full",25
"LOCKb2013b_004208",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021623.JPG",2013-10-20 09:00:00,"full",28
"LOCKb2013b_004209",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021625.JPG",2013-10-20 10:00:00,"full",29
"LOCKb2013b_004210",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021627.JPG",2013-10-20 11:00:00,"full",26
"LOCKb2013b_004211",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021629.JPG",2013-10-20 12:00:00,"full",27
"LOCKb2013b_004212",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302162b.JPG",2013-10-20 13:00:00,"full",33
"LOCKb2013b_004214",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f302162f.JPG",2013-10-20 15:00:00,"full",28
"LOCKb2013b_004216",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021633.JPG",2013-10-20 17:00:00,"full",23
"LOCKb2013b_004218",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021637.JPG",2013-10-20 19:00:00,"full",19
"LOCKb2013b_004219",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd112fc4d79f3021639.JPG",2013-10-20 20:00:00,"full",15
"LOCKb2013b_004330",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021717.JPG",2013-10-28 19:00:00,"lastq",22
"LOCKb2013b_004331",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021719.JPG",2013-10-28 20:00:00,"lastq",22
"LOCKb2013b_004341",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302172d.JPG",2013-10-29 16:00:00,"oldcres",37
"LOCKb2013b_004342",3,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302172f.JPG",2013-10-29 17:00:00,"oldcres",43
"LOCKb2013b_004343",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021731.JPG",2013-10-29 18:00:00,"oldcres",39
"LOCKb2013b_004344",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021733.JPG",2013-10-29 19:00:00,"oldcres",36
"LOCKb2013b_004345",4,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021735.JPG",2013-10-29 20:00:00,"oldcres",35
"LOCKb2013b_004353",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021745.JPG",2013-10-30 14:00:00,"oldcres",35
"LOCKb2013b_004354",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021747.JPG",2013-10-30 15:00:00,"oldcres",34
"LOCKb2013b_004355",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021749.JPG",2013-10-30 16:00:00,"oldcres",34
"LOCKb2013b_004356",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302174b.JPG",2013-10-30 17:00:00,"oldcres",33
"LOCKb2013b_004357",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302174d.JPG",2013-10-30 18:00:00,"oldcres",33
"LOCKb2013b_004358",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302174f.JPG",2013-10-30 19:00:00,"oldcres",33
"LOCKb2013b_004359",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021751.JPG",2013-10-30 20:00:00,"oldcres",31
"LOCKb2013b_004366",1,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302175f.JPG",2013-10-31 13:00:00,"oldcres",46
"LOCKb2013b_004367",2,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021761.JPG",2013-10-31 14:00:00,"oldcres",46
"LOCKb2013b_004368",7,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021763.JPG",2013-10-31 15:00:00,"oldcres",34
"LOCKb2013b_004369",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021765.JPG",2013-10-31 16:00:00,"oldcres",29
"LOCKb2013b_004370",10,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021767.JPG",2013-10-31 17:00:00,"oldcres",27
"LOCKb2013b_004371",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f3021769.JPG",2013-10-31 18:00:00,"oldcres",26
"LOCKb2013b_004372",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302176b.JPG",2013-10-31 19:00:00,"oldcres",26
"LOCKb2013b_004380",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd212fc4d79f302177b.JPG",2013-11-01 13:00:00,"oldcres",43
"LOCKb2013b_004381",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f302177d.JPG",2013-11-01 14:00:00,"oldcres",39
"LOCKb2013b_004383",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021781.JPG",2013-11-01 16:00:00,"oldcres",37
"LOCKb2013b_004385",11,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021785.JPG",2013-11-01 18:00:00,"oldcres",35
"LOCKb2013b_004386",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021787.JPG",2013-11-01 19:00:00,"oldcres",36
"LOCKb2013b_004387",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021789.JPG",2013-11-01 20:00:00,"oldcres",37
"LOCKb2013b_004393",8,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021795.JPG",2013-11-02 12:00:00,"new",34
"LOCKb2013b_004394",9,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021797.JPG",2013-11-02 13:00:00,"new",38
"LOCKb2013b_004395",12,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f3021799.JPG",2013-11-02 14:00:00,"new",39
"LOCKb2013b_004396",13,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f302179b.JPG",2013-11-02 15:00:00,"new",37
"LOCKb2013b_004397",16,"http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/standard/54119bd312fc4d79f302179d.JPG",2013-11-02 16:00:00,"new",37
