imageid,datetime,nadults,nchicks,neggs,tempc,lunar_phase,URL
SPIGa2014a_000100,2013:12:30 17:00:00,35,0,0,3.33,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f3051441.JPG
SPIGa2014a_000110,2013:12:31 13:00:00,46,1,0,3.33,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f3051455.JPG
SPIGa2014a_000133,2014:01:02 08:00:00,37,0,0,3.33,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edb12fc4d79f3051483.JPG
SPIGa2014a_000165,2014:01:04 12:00:00,37,0,1,3.33,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f30514c3.JPG
SPIGa2014a_000166,2014:01:04 13:00:00,35,0,0,3.33,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f30514c5.JPG
SPIGa2014a_000185,2014:01:05 18:00:00,37,0,0,3.33,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f30514eb.JPG
SPIGa2014a_000194,2014:01:06 13:00:00,32,0,0,3.33,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f30514fd.JPG
SPIGa2014a_000226,2014:01:08 17:00:00,41,3,0,3.33,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f305153d.JPG
SPIGa2014b_000004,2014:01:10 15:00:00,37,3,0,3.33,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f305156f.JPG
SPIGa2014b_000006,2014:01:10 17:00:00,36,5,0,3.33,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119edc12fc4d79f3051573.JPG
SPIGa2012a_000004,2012:11:25 20:00:00,19,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ead12fc4d79f304e7ab.JPG
SPIGa2012a_000013,2012:11:26 14:00:00,28,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ead12fc4d79f304e7bd.JPG
SPIGa2012a_000035,2012:11:27 21:00:00,23,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e7e9.JPG
SPIGa2012a_000037,2012:11:28 08:00:00,24,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e7ed.JPG
SPIGa2012a_000046,2012:11:28 17:00:00,24,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e7ff.JPG
SPIGa2012a_000076,2012:11:30 17:00:00,14,0,1,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e83b.JPG
SPIGa2012a_000095,2012:12:01 21:00:00,16,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e861.JPG
SPIGa2012a_000120,2012:12:03 16:00:00,13,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e893.JPG
SPIGa2012a_000141,2012:12:05 07:00:00,23,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8bd.JPG
SPIGa2012a_000151,2012:12:05 17:00:00,13,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eae12fc4d79f304e8d1.JPG
SPIGa2012a_000233,2012:12:11 09:00:00,13,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e975.JPG
SPIGa2012a_000274,2012:12:13 20:00:00,17,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eaf12fc4d79f304e9c7.JPG
SPIGa2012a_000311,2012:12:16 12:00:00,9,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea11.JPG
SPIGa2012a_000312,2012:12:16 13:00:00,13,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea13.JPG
SPIGa2012a_000313,2012:12:16 14:00:00,12,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea15.JPG
SPIGa2012a_000322,2012:12:17 08:00:00,15,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea27.JPG
SPIGa2012a_000323,2012:12:17 09:00:00,12,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea29.JPG
SPIGa2012a_000326,2012:12:17 12:00:00,15,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea2f.JPG
SPIGa2012a_000327,2012:12:17 13:00:00,15,0,1,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea31.JPG
SPIGa2012a_000333,2012:12:17 19:00:00,14,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea3d.JPG
SPIGa2012a_000347,2012:12:18 18:00:00,13,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304ea59.JPG
SPIGa2013b_000014,2013:01:10 13:00:00,13,5,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb012fc4d79f304eacb.JPG
SPIGa2013b_000051,2013:01:12 20:00:00,12,14,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb15.JPG
SPIGa2013b_000088,2013:01:15 12:00:00,16,19,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304eb5f.JPG
SPIGa2013b_000127,2013:01:17 21:00:00,17,10,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304ebad.JPG
SPIGa2013b_000134,2013:01:18 13:00:00,11,14,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304ebbb.JPG
SPIGa2013b_000135,2013:01:18 14:00:00,12,16,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb112fc4d79f304ebbd.JPG
SPIGa2013b_000152,2013:01:19 16:00:00,13,14,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ebdf.JPG
SPIGa2013b_000172,2013:01:20 21:00:00,17,16,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec07.JPG
SPIGa2013b_000176,2013:01:21 10:00:00,13,15,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec0f.JPG
SPIGa2013b_000179,2013:01:21 13:00:00,13,13,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec15.JPG
SPIGa2013b_000180,2013:01:21 14:00:00,14,18,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec17.JPG
SPIGa2013b_000186,2013:01:21 20:00:00,14,15,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec23.JPG
SPIGa2013b_000187,2013:01:21 21:00:00,15,17,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec25.JPG
SPIGa2013b_000188,2013:01:22 07:00:00,14,16,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec27.JPG
SPIGa2013b_000190,2013:01:22 09:00:00,15,15,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec2b.JPG
SPIGa2013b_000191,2013:01:22 10:00:00,12,16,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec2d.JPG
SPIGa2013b_000222,2013:01:24 11:00:00,12,17,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec6b.JPG
SPIGa2013b_000224,2013:01:24 13:00:00,14,18,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec6f.JPG
SPIGa2013b_000228,2013:01:24 17:00:00,12,17,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304ec77.JPG
SPIGa2013b_000252,2013:01:26 11:00:00,13,16,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb212fc4d79f304eca7.JPG
SPIGa2013b_000320,2013:01:30 19:00:00,16,15,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed2f.JPG
SPIGa2013b_000322,2013:01:30 21:00:00,13,15,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed33.JPG
SPIGa2013b_000329,2013:01:31 13:00:00,14,18,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed41.JPG
SPIGa2013b_000355,2013:02:02 09:00:00,11,17,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed75.JPG
SPIGa2013b_000365,2013:02:02 19:00:00,15,16,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed89.JPG
SPIGa2013b_000371,2013:02:03 10:00:00,13,17,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304ed95.JPG
SPIGa2013b_000381,2013:02:03 20:00:00,13,19,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304eda9.JPG
SPIGa2013b_000390,2013:02:04 14:00:00,11,19,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb312fc4d79f304edbb.JPG
SPIGa2013b_000417,2013:02:06 11:00:00,9,21,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304edf1.JPG
SPIGa2013b_000437,2013:02:07 16:00:00,9,20,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee19.JPG
SPIGa2013b_000440,2013:02:07 19:00:00,9,18,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee1f.JPG
SPIGa2013b_000448,2013:02:08 12:00:00,14,14,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee2f.JPG
SPIGa2013b_000462,2013:02:09 11:00:00,11,14,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee4b.JPG
SPIGa2013b_000463,2013:02:09 12:00:00,9,17,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee4d.JPG
SPIGa2013b_000468,2013:02:09 17:00:00,9,13,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee57.JPG
SPIGa2013b_000481,2013:02:10 15:00:00,15,14,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee71.JPG
SPIGa2013b_000486,2013:02:10 20:00:00,16,12,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee7b.JPG
SPIGa2013b_000491,2013:02:11 10:00:00,12,15,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee85.JPG
SPIGa2013b_000504,2013:02:12 08:00:00,12,9,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304ee9f.JPG
SPIGa2013b_000521,2013:02:13 10:00:00,14,13,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb412fc4d79f304eec1.JPG
SPIGa2013b_000650,2013:02:21 19:00:00,12,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb512fc4d79f304efc3.JPG
SPIGa2013b_000686,2013:02:24 10:00:00,0,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f00b.JPG
SPIGa2013b_000689,2013:02:24 13:00:00,0,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f011.JPG
SPIGa2013b_000694,2013:02:24 18:00:00,9,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f01b.JPG
SPIGa2013b_000753,2013:02:28 17:00:00,9,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f091.JPG
SPIGa2013b_000769,2013:03:01 18:00:00,13,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f0b1.JPG
SPIGa2013b_000777,2013:03:02 11:00:00,11,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f0c1.JPG
SPIGa2013b_000778,2013:03:02 12:00:00,11,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb612fc4d79f304f0c3.JPG
SPIGa2013b_000781,2013:03:02 15:00:00,10,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f0c9.JPG
SPIGa2013b_000825,2013:03:05 14:00:00,12,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f121.JPG
SPIGa2013b_000826,2013:03:05 15:00:00,12,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f123.JPG
SPIGa2013b_000872,2013:03:08 16:00:00,15,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb712fc4d79f304f17f.JPG
SPIGa2013b_000912,2013:03:11 11:00:00,20,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f1cf.JPG
SPIGa2013b_000929,2013:03:12 13:00:00,16,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f1f1.JPG
SPIGa2013b_000943,2013:03:13 12:00:00,18,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f20d.JPG
SPIGa2013b_000985,2013:03:16 09:00:00,9,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f261.JPG
SPIGa2013b_000989,2013:03:16 13:00:00,16,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f269.JPG
SPIGa2013b_001005,2013:03:17 14:00:00,8,9,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f289.JPG
SPIGa2013b_001016,2013:03:18 10:00:00,11,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f29f.JPG
SPIGa2013b_001032,2013:03:19 11:00:00,19,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb812fc4d79f304f2bf.JPG
SPIGa2013b_001052,2013:03:20 16:00:00,11,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f2e7.JPG
SPIGa2013b_001053,2013:03:20 17:00:00,15,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f2e9.JPG
SPIGa2013b_001092,2013:03:23 11:00:00,10,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f337.JPG
SPIGa2013b_001093,2013:03:23 12:00:00,12,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f339.JPG
SPIGa2013b_001154,2013:03:27 13:00:00,8,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f3b3.JPG
SPIGa2013b_001155,2013:03:27 14:00:00,12,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f3b5.JPG
SPIGa2013b_001158,2013:03:27 17:00:00,10,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119eb912fc4d79f304f3bb.JPG
SPIGa2013b_001368,2013:04:10 17:00:00,5,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ebb12fc4d79f304f55f.JPG
SPIGa2013b_003467,2013:08:28 16:00:00,0,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecc12fc4d79f30505c5.JPG
SPIGa2013b_003722,2013:09:14 16:00:00,0,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ecf12fc4d79f30507c3.JPG
SPIGa2013b_003962,2013:09:30 16:00:00,0,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed012fc4d79f30509a3.JPG
SPIGa2013b_004048,2013:10:06 12:00:00,0,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed112fc4d79f3050a4f.JPG
SPIGa2013b_004124,2013:10:11 13:00:00,0,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050ae7.JPG
SPIGa2013b_004126,2013:10:11 15:00:00,0,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed212fc4d79f3050aeb.JPG
SPIGa2013b_004262,2013:10:20 16:00:00,0,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed312fc4d79f3050bfb.JPG
SPIGa2013b_004322,2013:10:24 16:00:00,0,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed312fc4d79f3050c73.JPG
SPIGa2013b_004487,2013:11:04 16:00:00,3,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed512fc4d79f3050dbd.JPG
SPIGa2013b_004604,2013:11:12 13:00:00,18,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050ea7.JPG
SPIGa2013b_004635,2013:11:14 14:00:00,19,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050ee5.JPG
SPIGa2013b_004637,2013:11:14 16:00:00,21,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050ee9.JPG
SPIGa2013b_004640,2013:11:14 19:00:00,21,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050eef.JPG
SPIGa2013b_004644,2013:11:15 08:00:00,19,0,0,2.78,waxinggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050ef7.JPG
SPIGa2013b_004674,2013:11:17 08:00:00,22,0,0,2.78,full,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050f33.JPG
SPIGa2013b_004718,2013:11:20 07:00:00,21,0,0,2.78,waninggib,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed612fc4d79f3050f8b.JPG
SPIGa2013b_004785,2013:11:24 14:00:00,24,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051011.JPG
SPIGa2013b_004789,2013:11:24 18:00:00,24,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051019.JPG
SPIGa2013b_004801,2013:11:25 15:00:00,24,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051031.JPG
SPIGa2013b_004805,2013:11:25 19:00:00,24,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051039.JPG
SPIGa2013b_004817,2013:11:26 16:00:00,23,0,0,2.78,lastq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed712fc4d79f3051051.JPG
SPIGa2013b_004857,2013:11:29 11:00:00,22,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f30510a1.JPG
SPIGa2013b_004858,2013:11:29 12:00:00,19,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f30510a3.JPG
SPIGa2013b_004862,2013:11:29 16:00:00,18,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f30510ab.JPG
SPIGa2013b_004874,2013:11:30 13:00:00,18,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f30510c3.JPG
SPIGa2013b_004881,2013:11:30 20:00:00,19,0,0,2.78,oldcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f30510d1.JPG
SPIGa2013b_004908,2013:12:02 17:00:00,16,0,0,2.78,new,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051107.JPG
SPIGa2013b_004954,2013:12:05 18:00:00,13,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051163.JPG
SPIGa2013b_004955,2013:12:05 19:00:00,13,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051165.JPG
SPIGa2013b_004956,2013:12:05 20:00:00,13,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051167.JPG
SPIGa2013b_004961,2013:12:06 10:00:00,33,0,1,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051171.JPG
SPIGa2013b_004971,2013:12:06 20:00:00,15,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051185.JPG
SPIGa2013b_004972,2013:12:06 21:00:00,15,0,1,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f3051187.JPG
SPIGa2013b_004975,2013:12:07 09:00:00,16,0,0,2.78,newcres,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed812fc4d79f305118d.JPG
SPIGa2013b_004990,2013:12:08 09:00:00,13,0,0,2.78,firstq,http://zooniverse-static.s3.amazonaws.com/www.penguinwatch.org/subjects/thumb/54119ed912fc4d79f30511ab.JPG
